Raw value,Corresponding cumulative value,Corresponding Cloglog value,Fractional area,Training omission,Test omission
1.39142E-3,71.575835441,0.868927436,0.014162922,0.715481172,0
1.40199E-3,71.855250494,0.870934909,0.013967572,0.719665272,0
1.40857E-3,72.136607246,0.872168751,0.013772221,0.723849372,0
1.40874E-3,72.277481076,0.872200295,0.013674546,0.723849372,0
1.41111E-3,72.559488081,0.87264207,0.013479195,0.728033473,0
1.42988E-3,72.8453804,0.876086675,0.013283845,0.732217573,0
1.43178E-3,73.131708699,0.876429998,0.013088494,0.736401674,0
1.43377E-3,73.27508559,0.876787554,0.012990819,0.736401674,0
1.44795E-3,73.564564688,0.879312699,0.012795468,0.740585774,0
1.45091E-3,73.854473794,0.879832873,0.012600117,0.748953975,0
1.45672E-3,74.145292657,0.880849234,0.012404767,0.753138075,0
1.46611E-3,74.29190349,0.882471333,0.012307091,0.757322176,0
1.48704E-3,74.58783632,0.886009208,0.012111741,0.761506276,0
1.49579E-3,74.886906935,0.887457004,0.01191639,0.761506276,0
1.505E-3,75.037406749,0.888960228,0.011818715,0.761506276,0
1.51497E-3,75.339798731,0.89056531,0.011623364,0.765690377,0
1.53058E-3,75.645235824,0.89303237,0.011428013,0.765690377,0
1.53122E-3,75.798357523,0.893131512,0.011330338,0.765690377,0
1.53956E-3,76.105754959,0.89442511,0.011134987,0.765690377,0
1.54602E-3,76.260357441,0.895417738,0.011037312,0.769874477,0
1.54824E-3,76.56982513,0.895755332,0.010841961,0.774058577,0
1.5542E-3,76.880574433,0.896658439,0.010646611,0.774058577,0
1.55667E-3,77.036241646,0.897031321,0.010548935,0.778242678,0
1.56372E-3,77.348820986,0.898085515,0.010353585,0.778242678,0
1.56496E-3,77.505316788,0.898269788,0.010255909,0.778242678,0
1.57619E-3,77.820100185,0.899924728,0.010060559,0.778242678,0
1.59942E-3,78.13864299,0.903262695,0.009865208,0.786610879,0
1.60852E-3,78.299494606,0.904539461,0.009767533,0.786610879,0
1.61709E-3,78.622455937,0.905727094,0.009572182,0.790794979,0
1.6189E-3,78.784346059,0.905976305,0.009474507,0.790794979,0
1.62358E-3,79.108714364,0.906616496,0.009279156,0.794979079,0
1.63013E-3,79.271726899,0.907504929,0.009181481,0.79916318,0
1.64858E-3,79.600541105,0.909963806,0.00898613,0.80334728,0
1.65491E-3,79.766032565,0.910793521,0.008888455,0.807531381,0
1.65718E-3,80.097291084,0.911088451,0.008693104,0.807531381,0
1.66703E-3,80.263993641,0.91235741,0.008595429,0.811715481,0
1.68371E-3,80.599388853,0.914467297,0.008400078,0.815899582,0
1.68972E-3,80.7683605,0.915214056,0.008302403,0.815899582,0
1.75574E-3,81.115780702,0.923006811,0.008107052,0.824267782,0
1.77777E-3,81.293557945,0.925445176,0.008009377,0.824267782,0
1.78382E-3,81.65014635,0.926100762,0.007814026,0.824267782,0
1.80183E-3,81.83032932,0.928019012,0.007716351,0.824267782,0
1.80637E-3,82.010966029,0.928494403,0.007618676,0.828451883,0
1.83669E-3,82.375694257,0.931591364,0.007423325,0.832635983,0
1.84852E-3,82.560545824,0.932763057,0.00732565,0.836820084,0
1.85677E-3,82.93186148,0.933568673,0.007130299,0.836820084,0
1.86345E-3,83.118206447,0.934213572,0.007032624,0.841004184,0
1.86434E-3,83.304640277,0.93429889,0.006934948,0.841004184,0
1.92026E-3,83.683869863,0.939451419,0.006739598,0.845188285,0
1.92307E-3,83.876177184,0.939699487,0.006641922,0.845188285,0
1.92589E-3,84.068766407,0.939947224,0.006544247,0.845188285,0
1.94199E-3,84.262965865,0.941342921,0.006446572,0.845188285,0
1.95312E-3,84.65331777,0.942288208,0.006251221,0.849372385,0
1.95763E-3,84.8490807,0.942667041,0.006153546,0.849372385,0
1.96523E-3,85.045603672,0.94329989,0.00605587,0.853556485,0
1.97799E-3,85.440126059,0.944346786,0.00586052,0.861924686,0
1.99307E-3,85.639433347,0.945559161,0.005762844,0.861924686,0
1.99316E-3,85.838749226,0.94556599,0.005665169,0.861924686,0
1.99321E-3,86.038070632,0.945570383,0.005567494,0.861924686,0
2.00238E-3,86.438266043,0.946294103,0.005372143,0.870292887,0
2.02175E-3,86.640440574,0.947791672,0.005274468,0.874476987,0
2.0257E-3,86.843010468,0.948092245,0.005176792,0.878661088,0
2.04383E-3,87.04739358,0.949448714,0.005079117,0.878661088,0
2.04528E-3,87.251921805,0.94955573,0.004981442,0.878661088,0
2.06893E-3,87.665433394,0.951267823,0.004786091,0.882845188,0
2.0731E-3,87.872742904,0.951563586,0.004688416,0.882845188,0
2.07347E-3,88.080090102,0.951590238,0.00459074,0.882845188,0
2.07387E-3,88.287476698,0.951618083,0.004493065,0.887029289,0
2.13626E-3,88.709711205,0.95583158,0.004297714,0.887029289,0
2.14187E-3,88.923898686,0.956192393,0.004200039,0.891213389,0
2.17599E-3,89.141497565,0.958321385,0.004102364,0.89539749,0
2.20683E-3,89.362181038,0.960157212,0.004004688,0.89958159,0
2.21856E-3,89.584036991,0.960833618,0.003907013,0.90376569,0
2.21865E-3,89.805901881,0.96083873,0.003809338,0.907949791,0
2.22108E-3,90.028010099,0.960977643,0.003711662,0.912133891,0
2.23201E-3,90.251211084,0.96159544,0.003613987,0.916317992,0
2.28086E-3,90.705435254,0.964239537,0.003418636,0.920502092,0
2.29317E-3,90.934752406,0.964876971,0.003320961,0.920502092,0
2.29946E-3,91.164698165,0.965197925,0.003223286,0.920502092,0
2.32038E-3,91.396736516,0.966245383,0.00312561,0.920502092,0
2.33604E-3,91.630340397,0.967008348,0.003027935,0.924686192,0
2.33631E-3,91.863971697,0.967021556,0.00293026,0.924686192,0
2.34981E-3,92.098952357,0.96766506,0.002832584,0.924686192,0
2.35121E-3,92.334072921,0.967731057,0.002734909,0.928870293,0
2.38024E-3,92.572097157,0.969070802,0.002637234,0.928870293,0
2.38047E-3,92.810144297,0.969081146,0.002539559,0.933054393,0
2.42869E-3,93.053013052,0.971183379,0.002441883,0.937238494,0
2.46848E-3,93.299860694,0.972810101,0.002344208,0.941422594,0
2.50791E-3,93.550651357,0.974331553,0.002246533,0.941422594,0
2.53256E-3,93.803907446,0.975239294,0.002148857,0.941422594,0
2.56424E-3,94.060330969,0.976358552,0.002051182,0.945606695,0
2.57503E-3,94.317834354,0.976728456,0.001953507,0.949790795,0
2.57869E-3,94.575703351,0.976852378,0.001855831,0.953974895,0
2.64394E-3,94.840096982,0.978956164,0.001758156,0.953974895,0
2.64497E-3,95.104593863,0.978987871,0.001660481,0.953974895,0
2.65708E-3,95.370301688,0.979356191,0.001562805,0.958158996,0
